Transcript	Intron	CJB66D-A_end	CJB66D-B_end	CJB66D-W_end	CJB66G-A_end	CJB66G-B_end	CJB66G-W_end	CJB67D-A_end	CJB67D-B_end	CJB67D-W_end	CJB67G-A_end	CJB67G-B_end	CJB67G-W_end	CJB66D-A_total	CJB66D-B_total	CJB66D-W_total	CJB66G-A_total	CJB66G-B_total	CJB66G-W_total	CJB67D-A_total	CJB67D-B_total	CJB67D-W_total	CJB67G-A_total	CJB67G-B_total	CJB67G-W_total	Length	CJB67D-A_end_norm	CJB67G-A_end_norm
CNAG_03231T0	1	0	0	0	0	0	0	0	0	0	0	0	0	69.0	186.0	397.0	68.0	756.0	667.0	121.0	86.0	343.0	158.0	264.0	328.0	2422	0.0	0.0
CNAG_03231T0	2	3	0	1	0	1	1	0	0	0	12	1	2	69.0	186.0	397.0	68.0	756.0	667.0	121.0	86.0	343.0	158.0	264.0	328.0	2422	0.0	0.0905405255776
CNAG_03231T0	3	2	0	0	0	0	0	1	0	0	3	0	0	69.0	186.0	397.0	68.0	756.0	667.0	121.0	86.0	343.0	158.0	264.0	328.0	2422	0.0328471065703	0.0056587828486
CNAG_03231T0	4	0	0	0	1	0	0	0	0	0	0	1	0	69.0	186.0	397.0	68.0	756.0	667.0	121.0	86.0	343.0	158.0	264.0	328.0	2422	0.0	0.0
CNAG_03231T0	5	2	0	0	1	0	0	3	1	0	2	0	0	69.0	186.0	397.0	68.0	756.0	667.0	121.0	86.0	343.0	158.0	264.0	328.0	2422	0.295623959133	0.00251501459938
CNAG_03231T1	1	0	1	0	0	0	1	4	0	0	6	0	0	69.0	186.0	397.0	68.0	756.0	667.0	121.0	86.0	343.0	158.0	264.0	328.0	2422	0.525553705125	0.0226351313944
CNAG_03231T1	2	3	0	1	0	1	1	0	0	0	12	1	2	69.0	186.0	397.0	68.0	756.0	667.0	121.0	86.0	343.0	158.0	264.0	328.0	2422	0.0	0.0905405255776
CNAG_03231T1	3	2	0	0	0	0	0	1	0	0	3	0	0	69.0	186.0	397.0	68.0	756.0	667.0	121.0	86.0	343.0	158.0	264.0	328.0	2422	0.0328471065703	0.0056587828486
CNAG_03231T1	4	0	0	0	1	0	0	0	0	0	0	1	0	69.0	186.0	397.0	68.0	756.0	667.0	121.0	86.0	343.0	158.0	264.0	328.0	2422	0.0	0.0
CNAG_03231T1	5	2	0	0	1	0	0	3	1	0	2	0	0	69.0	186.0	397.0	68.0	756.0	667.0	121.0	86.0	343.0	158.0	264.0	328.0	2422	0.295623959133	0.00251501459938
CNAG_03387T0	1	1	1	1	3	1	1	3	1	1	3	2	0	120.0	312.0	786.0	117.0	744.0	1199.0	217.0	224.0	701.0	240.0	261.0	659.0	2407	0.11349848431	0.00572382632962
CNAG_03387T0	2	3	3	2	4	1	0	7	1	1	26	0	0	120.0	312.0	786.0	117.0	744.0	1199.0	217.0	224.0	701.0	240.0	261.0	659.0	2407	0.617936192354	0.429922955424
CNAG_03387T0	3	0	0	0	0	0	0	0	0	0	4	0	0	120.0	312.0	786.0	117.0	744.0	1199.0	217.0	224.0	701.0	240.0	261.0	659.0	2407	0.0	0.0101756912527
CNAG_03454T0	1	0	0	0	0	0	0	0	0	0	0	0	0	36.0	111.0	193.0	73.0	375.0	562.0	110.0	186.0	412.0	70.0	77.0	299.0	1653	0.0	0.0
CNAG_03478T0	1	0	0	0	0	0	1	0	0	0	1	0	0	41.0	99.0	113.0	30.0	148.0	224.0	73.0	64.0	107.0	74.0	110.0	110.0	4231	0.0	0.00150900875963
CNAG_03478T0	2	0	0	0	0	0	0	0	0	0	0	0	0	41.0	99.0	113.0	30.0	148.0	224.0	73.0	64.0	107.0	74.0	110.0	110.0	4231	0.0	0.0
CNAG_03478T0	3	0	0	0	0	0	0	2	0	0	0	0	0	41.0	99.0	113.0	30.0	148.0	224.0	73.0	64.0	107.0	74.0	110.0	110.0	4231	0.176553197815	0.0
CNAG_03478T0	4	0	0	0	0	0	0	0	0	0	0	0	0	41.0	99.0	113.0	30.0	148.0	224.0	73.0	64.0	107.0	74.0	110.0	110.0	4231	0.0	0.0
CNAG_03478T0	5	0	0	0	0	0	1	0	0	0	0	0	0	41.0	99.0	113.0	30.0	148.0	224.0	73.0	64.0	107.0	74.0	110.0	110.0	4231	0.0	0.0
CNAG_03478T0	6	0	0	0	0	0	0	0	0	0	0	0	0	41.0	99.0	113.0	30.0	148.0	224.0	73.0	64.0	107.0	74.0	110.0	110.0	4231	0.0	0.0
CNAG_03478T0	7	0	0	0	0	0	0	0	0	0	0	0	0	41.0	99.0	113.0	30.0	148.0	224.0	73.0	64.0	107.0	74.0	110.0	110.0	4231	0.0	0.0
CNAG_03478T0	8	0	0	0	0	0	0	1	0	0	0	0	0	41.0	99.0	113.0	30.0	148.0	224.0	73.0	64.0	107.0	74.0	110.0	110.0	4231	0.0441382994539	0.0
CNAG_03478T0	9	0	0	0	0	0	0	0	0	0	0	0	0	41.0	99.0	113.0	30.0	148.0	224.0	73.0	64.0	107.0	74.0	110.0	110.0	4231	0.0	0.0
CNAG_03478T0	10	0	0	0	0	0	0	0	0	0	0	0	0	41.0	99.0	113.0	30.0	148.0	224.0	73.0	64.0	107.0	74.0	110.0	110.0	4231	0.0	0.0
CNAG_03478T0	11	0	0	0	0	0	0	0	0	0	0	0	0	41.0	99.0	113.0	30.0	148.0	224.0	73.0	64.0	107.0	74.0	110.0	110.0	4231	0.0	0.0
CNAG_03478T0	12	0	0	0	1	0	0	0	0	0	0	0	0	41.0	99.0	113.0	30.0	148.0	224.0	73.0	64.0	107.0	74.0	110.0	110.0	4231	0.0	0.0
CNAG_03478T0	13	0	0	0	0	0	0	0	0	0	0	0	0	41.0	99.0	113.0	30.0	148.0	224.0	73.0	64.0	107.0	74.0	110.0	110.0	4231	0.0	0.0
CNAG_03643T0	1	1	0	0	0	0	0	0	1	0	0	0	0	41.0	67.0	75.0	8.0	62.0	39.0	54.0	52.0	67.0	31.0	35.0	31.0	788	0.0	0.0
CNAG_03643T0	2	0	0	0	0	0	0	2	0	0	4	0	0	41.0	67.0	75.0	8.0	62.0	39.0	54.0	52.0	67.0	31.0	35.0	31.0	788	0.217296243465	0.0758815833412
CNAG_03643T0	3	2	1	0	0	0	0	2	0	0	8	0	0	41.0	67.0	75.0	8.0	62.0	39.0	54.0	52.0	67.0	31.0	35.0	31.0	788	0.217296243465	0.303526333365
CNAG_03797T0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0		11.0	3.0	4.0	9.0	1.0	3.0	8.0	3.0		2.0	906	0.0	
CNAG_03797T0	2	0	0	0	0	0	0	0	0	0	0	0	0	1.0		11.0	3.0	4.0	9.0	1.0	3.0	8.0	3.0		2.0	906	0.0	
CNAG_03797T0	3	0	0	0	0	0	0	0	0	0	0	0	0	1.0		11.0	3.0	4.0	9.0	1.0	3.0	8.0	3.0		2.0	906	0.0	
CNAG_03797T0	4	0	0	0	0	0	0	0	0	0	0	0	0	1.0		11.0	3.0	4.0	9.0	1.0	3.0	8.0	3.0		2.0	906	0.0	
CNAG_04059T0	1	1	0	0	1	1	0	0	0	0	0	0	0	14.0	56.0	25.0	39.0	269.0	49.0	58.0	70.0	37.0	41.0	61.0	29.0	1429	0.0	0.0
CNAG_04059T0	2	0	0	0	0	1	0	0	0	0	0	0	1	14.0	56.0	25.0	39.0	269.0	49.0	58.0	70.0	37.0	41.0	61.0	29.0	1429	0.0	0.0
CNAG_04059T0	3	0	0	0	0	0	0	0	0	0	0	0	0	14.0	56.0	25.0	39.0	269.0	49.0	58.0	70.0	37.0	41.0	61.0	29.0	1429	0.0	0.0
CNAG_04059T0	4	0	0	0	0	0	0	0	0	0	0	0	0	14.0	56.0	25.0	39.0	269.0	49.0	58.0	70.0	37.0	41.0	61.0	29.0	1429	0.0	0.0
CNAG_04060T0	1	0	0	0	0	0	0	0	0	0	4	0	0	22.0	23.0	115.0	26.0	249.0	131.0	47.0	48.0	70.0	21.0	54.0	87.0	1612	0.0	0.0491825077211
CNAG_04084T0	1	0	0	0	0	0	0	0	0	0	0	0	0	28.0	69.0	395.0	24.0	117.0	296.0	23.0	42.0	370.0	32.0	26.0	239.0	1592	0.0	0.0
CNAG_04084T0	2	0	0	0	0	0	0	0	0	0	0	0	0	28.0	69.0	395.0	24.0	117.0	296.0	23.0	42.0	370.0	32.0	26.0	239.0	1592	0.0	0.0
CNAG_04084T0	3	0	0	0	0	0	0	0	0	0	0	0	0	28.0	69.0	395.0	24.0	117.0	296.0	23.0	42.0	370.0	32.0	26.0	239.0	1592	0.0	0.0
CNAG_04099T0	1	0	0	0	0	0	0	0	0	0	0	0	0	521.0	672.0	3794.0	286.0	1053.0	3513.0	1182.0	1041.0	5011.0	871.0	307.0	3254.0	1621	0.0	0.0
CNAG_04099T0	2	0	0	0	0	0	0	0	0	0	0	0	0	521.0	672.0	3794.0	286.0	1053.0	3513.0	1182.0	1041.0	5011.0	871.0	307.0	3254.0	1621	0.0	0.0
CNAG_04100T0	1	2	1	0	0	0	0	4	0	0	8	0	0	3.0	10.0	23.0	5.0	16.0	22.0	25.0	12.0	26.0	23.0	4.0	14.0	3885	3.76646822006	2.65585541694
CNAG_04100T0	2	0	0	0	0	0	0	3	0	1	1	0	0	3.0	10.0	23.0	5.0	16.0	22.0	25.0	12.0	26.0	23.0	4.0	14.0	3885	2.11863837379	0.0414977408897
CNAG_04100T0	3	0	0	0	0	0	0	0	0	0	0	0	0	3.0	10.0	23.0	5.0	16.0	22.0	25.0	12.0	26.0	23.0	4.0	14.0	3885	0.0	0.0
CNAG_04100T0	4	0	0	0	0	0	0	0	0	0	0	0	0	3.0	10.0	23.0	5.0	16.0	22.0	25.0	12.0	26.0	23.0	4.0	14.0	3885	0.0	0.0
CNAG_04100T0	5	0	0	0	0	0	0	0	0	0	0	0	0	3.0	10.0	23.0	5.0	16.0	22.0	25.0	12.0	26.0	23.0	4.0	14.0	3885	0.0	0.0
CNAG_04102T0	1	3	0	0	0	0	0	1	0	0	0	0	0	26.0	58.0	71.0	6.0	31.0	26.0	37.0	50.0	79.0	11.0	12.0	21.0	1980	0.0564970233009	0.0
CNAG_04102T0	2	1	0	0	0	0	0	2	0	0	1	0	0	26.0	58.0	71.0	6.0	31.0	26.0	37.0	50.0	79.0	11.0	12.0	21.0	1980	0.225988093204	0.0138325802966
CNAG_04102T0	3	3	0	0	0	0	0	3	0	0	0	0	0	26.0	58.0	71.0	6.0	31.0	26.0	37.0	50.0	79.0	11.0	12.0	21.0	1980	0.508473209708	0.0
CNAG_04102T0	4	1	0	0	0	0	0	0	0	0	0	0	0	26.0	58.0	71.0	6.0	31.0	26.0	37.0	50.0	79.0	11.0	12.0	21.0	1980	0.0	0.0
CNAG_04102T0	5	0	0	0	0	0	0	0	0	0	0	0	0	26.0	58.0	71.0	6.0	31.0	26.0	37.0	50.0	79.0	11.0	12.0	21.0	1980	0.0	0.0
CNAG_04102T0	6	0	0	0	0	0	0	0	0	1	0	0	0	26.0	58.0	71.0	6.0	31.0	26.0	37.0	50.0	79.0	11.0	12.0	21.0	1980	0.0	0.0
CNAG_04331T0	1	0	0	0	0	0	0	0	0	0	0	0	0	41.0	74.0	277.0	33.0	132.0	356.0	107.0	98.0	320.0	65.0	47.0	207.0	2376	0.0	0.0
CNAG_04331T0	2	0	0	0	2	1	0	0	0	0	4	0	0	41.0	74.0	277.0	33.0	132.0	356.0	107.0	98.0	320.0	65.0	47.0	207.0	2376	0.0	0.0565075620626
CNAG_04331T0	3	0	0	0	1	0	0	1	0	0	2	0	1	41.0	74.0	277.0	33.0	132.0	356.0	107.0	98.0	320.0	65.0	47.0	207.0	2376	0.0288250118882	0.0141268905156
CNAG_04331T0	4	0	0	0	0	0	0	0	0	0	0	0	0	41.0	74.0	277.0	33.0	132.0	356.0	107.0	98.0	320.0	65.0	47.0	207.0	2376	0.0	0.0
CNAG_04331T0	5	0	0	0	0	0	0	0	0	0	0	0	0	41.0	74.0	277.0	33.0	132.0	356.0	107.0	98.0	320.0	65.0	47.0	207.0	2376	0.0	0.0
CNAG_04331T0	6	0	0	0	0	0	0	0	0	0	0	0	0	41.0	74.0	277.0	33.0	132.0	356.0	107.0	98.0	320.0	65.0	47.0	207.0	2376	0.0	0.0
CNAG_04548T0	1	0	0	0	0	0	0	0	0	0	0	0	0													5546		
CNAG_04548T0	2	0	0	0	0	0	0	0	0	0	0	0	0													5546		
CNAG_04548T0	3	0	0	0	0	0	0	0	0	0	0	0	0													5546		
CNAG_04548T0	4	0	0	0	0	0	0	0	0	0	0	0	0													5546		
CNAG_04548T0	5	0	0	0	0	0	0	0	0	0	0	0	0													5546		
CNAG_04548T0	6	0	0	0	0	0	0	0	0	0	0	0	0													5546		
CNAG_04548T0	7	0	0	0	0	0	0	0	0	0	0	0	0													5546		
CNAG_04548T0	8	0	0	0	0	0	0	0	0	0	0	0	0													5546		
CNAG_04562T0	1	0	0	0	0	0	0	0	0	2	0	0	0	3.0	10.0	13.0	9.0	26.0	30.0	8.0	12.0	32.0	12.0	13.0	26.0	1338	0.0	0.0
CNAG_04590T0	1	1	0	0	0	0	0	1	0	0	1	0	0	85.0	155.0	94.0	61.0	303.0	120.0	208.0	174.0	102.0	48.0	59.0	97.0	2081	0.0162347768106	0.00281340616201
CNAG_04590T0	2	6	1	1	3	1	0	26	2	0	5	1	0	85.0	155.0	94.0	61.0	303.0	120.0	208.0	174.0	102.0	48.0	59.0	97.0	2081	10.974709124	0.0703351540504
CNAG_04590T0	3	2	0	0	2	0	0	2	0	0	1	0	1	85.0	155.0	94.0	61.0	303.0	120.0	208.0	174.0	102.0	48.0	59.0	97.0	2081	0.0649391072425	0.00281340616201
CNAG_04922T0	1	0	0	0	0	1	0	0	0	0	0	0	0	6.0	12.0	57.0	13.0	86.0	89.0	25.0	16.0	41.0	14.0	24.0	58.0	2429	0.0	0.0
CNAG_05185T0	1	15	2	0	2	0	0	0	1	0	14	0	0	86.0	152.0	212.0	33.0	176.0	360.0	76.0	64.0	239.0	126.0	124.0	196.0	1427	0.0	0.262372813367
CNAG_05185T0	2	2	0	0	0	0	1	1	1	0	2	0	0	86.0	152.0	212.0	33.0	176.0	360.0	76.0	64.0	239.0	126.0	124.0	196.0	1427	0.0441382994539	0.00535454721158
CNAG_05185T0	3	3	0	0	0	0	1	3	0	0	12	1	1	86.0	152.0	212.0	33.0	176.0	360.0	76.0	64.0	239.0	126.0	124.0	196.0	1427	0.397244695085	0.192763699617
CNAG_05185T0	4	3	2	0	1	0	0	4	0	0	1	0	0	86.0	152.0	212.0	33.0	176.0	360.0	76.0	64.0	239.0	126.0	124.0	196.0	1427	0.706212791262	0.00133863680289
CNAG_05185T0	5	2	1	0	0	1	0	1	0	0	1	0	0	86.0	152.0	212.0	33.0	176.0	360.0	76.0	64.0	239.0	126.0	124.0	196.0	1427	0.0441382994539	0.00133863680289
CNAG_05185T1	1	15	2	0	2	0	0	0	1	0	14	0	0	86.0	152.0	212.0	33.0	176.0	360.0	76.0	64.0	239.0	126.0	124.0	196.0	1427	0.0	0.262372813367
CNAG_05185T1	2	1	0	0	0	0	0	0	0	0	0	0	0	86.0	152.0	212.0	33.0	176.0	360.0	76.0	64.0	239.0	126.0	124.0	196.0	1427	0.0	0.0
CNAG_05185T1	3	3	0	0	0	0	1	3	0	0	12	1	1	86.0	152.0	212.0	33.0	176.0	360.0	76.0	64.0	239.0	126.0	124.0	196.0	1427	0.397244695085	0.192763699617
CNAG_05185T1	4	3	2	0	1	0	0	4	0	0	1	0	0	86.0	152.0	212.0	33.0	176.0	360.0	76.0	64.0	239.0	126.0	124.0	196.0	1427	0.706212791262	0.00133863680289
CNAG_05185T1	5	2	1	0	0	1	0	1	0	0	1	0	0	86.0	152.0	212.0	33.0	176.0	360.0	76.0	64.0	239.0	126.0	124.0	196.0	1427	0.0441382994539	0.00133863680289
CNAG_05212T0	1	0	0	0	0	0	0	0	0	0	0	0	0	68.0	52.0	73.0	59.0	144.0	128.0	104.0	44.0	76.0	101.0	33.0	115.0	1218	0.0	0.0
CNAG_05212T0	2	0	0	0	0	0	1	0	0	0	0	0	0	68.0	52.0	73.0	59.0	144.0	128.0	104.0	44.0	76.0	101.0	33.0	115.0	1218	0.0	0.0
CNAG_05436T0	1	0	0	1	0	0	0	0	0	0	3	0	0	16.0	42.0	161.0	54.0	415.0	318.0	72.0	45.0	187.0	92.0	146.0	147.0	1673	0.0	0.0102323196714
CNAG_05487T0	1	0	0	0	0	0	0	0	0	0	0	0	0	15.0	10.0	44.0	11.0	63.0	50.0	20.0	22.0	28.0	9.0	6.0	57.0	2087	0.0	0.0
CNAG_05487T0	2	0	0	0	0	0	0	1	0	0	0	0	0	15.0	10.0	44.0	11.0	63.0	50.0	20.0	22.0	28.0	9.0	6.0	57.0	2087	0.128402325684	0.0
CNAG_05487T0	3	0	0	0	0	0	0	0	0	0	0	0	0	15.0	10.0	44.0	11.0	63.0	50.0	20.0	22.0	28.0	9.0	6.0	57.0	2087	0.0	0.0
CNAG_05487T0	4	0	0	0	0	0	0	2	0	0	0	0	0	15.0	10.0	44.0	11.0	63.0	50.0	20.0	22.0	28.0	9.0	6.0	57.0	2087	0.513609302736	0.0
CNAG_05910T0	1	1	0	0	0	0	0	1	2	0	1	1	0	64.0	135.0	180.0	33.0	231.0	298.0	93.0	93.0	143.0	98.0	129.0	159.0	4427	0.0303747437102	0.0012867516555
CNAG_05910T0	2	0	0	1	0	0	0	0	0	0	0	0	0	64.0	135.0	180.0	33.0	231.0	298.0	93.0	93.0	143.0	98.0	129.0	159.0	4427	0.0	0.0
CNAG_05910T0	3	1	0	0	0	0	0	0	1	0	0	0	0	64.0	135.0	180.0	33.0	231.0	298.0	93.0	93.0	143.0	98.0	129.0	159.0	4427	0.0	0.0
CNAG_05910T0	4	3	0	0	0	0	0	0	0	0	1	0	0	64.0	135.0	180.0	33.0	231.0	298.0	93.0	93.0	143.0	98.0	129.0	159.0	4427	0.0	0.0012867516555
CNAG_05910T0	5	0	0	0	0	0	0	0	0	0	0	0	1	64.0	135.0	180.0	33.0	231.0	298.0	93.0	93.0	143.0	98.0	129.0	159.0	4427	0.0	0.0
CNAG_05910T0	6	0	0	0	0	0	0	0	1	0	2	0	0	64.0	135.0	180.0	33.0	231.0	298.0	93.0	93.0	143.0	98.0	129.0	159.0	4427	0.0	0.00514700662198
CNAG_05910T0	7	0	0	1	0	0	2	0	0	0	0	1	2	64.0	135.0	180.0	33.0	231.0	298.0	93.0	93.0	143.0	98.0	129.0	159.0	4427	0.0	0.0
CNAG_05910T0	8	0	0	0	0	0	0	0	0	0	0	0	0	64.0	135.0	180.0	33.0	231.0	298.0	93.0	93.0	143.0	98.0	129.0	159.0	4427	0.0	0.0
CNAG_05910T0	9	0	0	0	0	0	0	0	0	0	0	0	0	64.0	135.0	180.0	33.0	231.0	298.0	93.0	93.0	143.0	98.0	129.0	159.0	4427	0.0	0.0
CNAG_05910T0	10	1	0	0	0	0	0	0	0	0	0	0	0	64.0	135.0	180.0	33.0	231.0	298.0	93.0	93.0	143.0	98.0	129.0	159.0	4427	0.0	0.0
CNAG_05910T0	11	0	1	0	0	0	0	0	0	0	0	0	0	64.0	135.0	180.0	33.0	231.0	298.0	93.0	93.0	143.0	98.0	129.0	159.0	4427	0.0	0.0
CNAG_05910T0	12	0	0	0	0	0	0	0	0	0	0	0	0	64.0	135.0	180.0	33.0	231.0	298.0	93.0	93.0	143.0	98.0	129.0	159.0	4427	0.0	0.0
CNAG_05910T0	13	0	0	0	0	0	0	0	0	0	0	0	0	64.0	135.0	180.0	33.0	231.0	298.0	93.0	93.0	143.0	98.0	129.0	159.0	4427	0.0	0.0
CNAG_05986T0	1	0	0	0	0	0	0	0	0	0	0	0	0	13.0	9.0	43.0	7.0	35.0	47.0	26.0	12.0	42.0	11.0	4.0	35.0	1789	0.0	0.0
CNAG_06164T0	1	0	0	0	0	0	0	1	0	0	5	0	0	410.0	807.0	32868.0	695.0	3644.0	5570.0	925.0	1091.0	4073.0	474.0	663.0	1793.0	5330	0.00258923113203	0.00625908610705
CNAG_06164T0	2	0	0	0	0	0	0	0	0	0	0	0	0	410.0	807.0	32868.0	695.0	3644.0	5570.0	925.0	1091.0	4073.0	474.0	663.0	1793.0	5330	0.0	0.0
CNAG_06164T0	3	1	0	0	5	0	0	5	2	0	4	0	0	410.0	807.0	32868.0	695.0	3644.0	5570.0	925.0	1091.0	4073.0	474.0	663.0	1793.0	5330	0.0647307783008	0.00400581510851
CNAG_06164T0	4	0	0	0	0	0	0	0	0	0	3	0	0	410.0	807.0	32868.0	695.0	3644.0	5570.0	925.0	1091.0	4073.0	474.0	663.0	1793.0	5330	0.0	0.00225327099854
CNAG_06164T0	5	0	0	0	0	0	0	0	0	0	0	0	0	410.0	807.0	32868.0	695.0	3644.0	5570.0	925.0	1091.0	4073.0	474.0	663.0	1793.0	5330	0.0	0.0
CNAG_06603T0	1	1	0	0	1	0	0	2	0	0	2	0	1	27.0	74.0	398.0	55.0	330.0	453.0	62.0	82.0	455.0	82.0	124.0	284.0	4642	0.137797617807	0.00535454721158
CNAG_06603T0	2	0	0	1	1	0	0	0	0	0	3	0	0	27.0	74.0	398.0	55.0	330.0	453.0	62.0	82.0	455.0	82.0	124.0	284.0	4642	0.0	0.012047731226
CNAG_06603T0	3	0	0	0	0	1	0	0	0	0	2	0	0	27.0	74.0	398.0	55.0	330.0	453.0	62.0	82.0	455.0	82.0	124.0	284.0	4642	0.0	0.00535454721158
CNAG_06603T0	4	0	0	0	0	0	0	0	0	0	0	0	0	27.0	74.0	398.0	55.0	330.0	453.0	62.0	82.0	455.0	82.0	124.0	284.0	4642	0.0	0.0
CNAG_06603T0	5	0	0	1	0	0	0	0	0	1	0	0	0	27.0	74.0	398.0	55.0	330.0	453.0	62.0	82.0	455.0	82.0	124.0	284.0	4642	0.0	0.0
CNAG_06603T0	6	0	0	0	0	0	0	3	0	0	1	1	0	27.0	74.0	398.0	55.0	330.0	453.0	62.0	82.0	455.0	82.0	124.0	284.0	4642	0.310044640066	0.00133863680289
CNAG_06603T0	7	0	0	0	0	0	0	1	0	0	1	0	1	27.0	74.0	398.0	55.0	330.0	453.0	62.0	82.0	455.0	82.0	124.0	284.0	4642	0.0344494044518	0.00133863680289
CNAG_06603T0	8	0	0	0	1	1	0	0	0	0	2	0	1	27.0	74.0	398.0	55.0	330.0	453.0	62.0	82.0	455.0	82.0	124.0	284.0	4642	0.0	0.00535454721158
CNAG_06603T0	9	0	0	0	0	0	0	1	0	0	0	0	0	27.0	74.0	398.0	55.0	330.0	453.0	62.0	82.0	455.0	82.0	124.0	284.0	4642	0.0344494044518	0.0
CNAG_06603T0	10	1	0	0	1	1	1	1	0	0	0	0	0	27.0	74.0	398.0	55.0	330.0	453.0	62.0	82.0	455.0	82.0	124.0	284.0	4642	0.0344494044518	0.0
CNAG_06704T0	1	0	0	0	0	0	0	1	0	0	0	0	0	72.0	112.0	211.0	30.0	244.0	265.0	185.0	207.0	183.0	98.0	107.0	109.0	1694	0.0136466239857	0.0
CNAG_06704T0	2	0	0	1	0	0	0	1	0	0	2	0	0	72.0	112.0	211.0	30.0	244.0	265.0	185.0	207.0	183.0	98.0	107.0	109.0	1694	0.0136466239857	0.00620526966575
CNAG_06704T0	3	1	0	0	3	0	0	3	1	0	7	0	0	72.0	112.0	211.0	30.0	244.0	265.0	185.0	207.0	183.0	98.0	107.0	109.0	1694	0.122819615872	0.0760145534055
CNAG_06704T0	4	1	0	0	0	0	1	1	1	1	2	1	0	72.0	112.0	211.0	30.0	244.0	265.0	185.0	207.0	183.0	98.0	107.0	109.0	1694	0.0136466239857	0.00620526966575
CNAG_06704T0	5	3	0	0	3	0	0	13	1	0	3	0	0	72.0	112.0	211.0	30.0	244.0	265.0	185.0	207.0	183.0	98.0	107.0	109.0	1694	2.30627945359	0.0139618567479
CNAG_06705T0	1	8	0	0	0	0	0	16	0	0	11	1	0	76.0	52.0	93.0	23.0	67.0	89.0	94.0	32.0	62.0	85.0	40.0	82.0	1072	22.5988093204	0.502122664766
CNAG_06705T0	2	0	0	2	0	1	0	0	0	0	5	0	0	76.0	52.0	93.0	23.0	67.0	89.0	94.0	32.0	62.0	85.0	40.0	82.0	1072	0.0	0.103744352224
CNAG_06705T0	3	1	0	0	0	0	0	1	0	0	2	0	0	76.0	52.0	93.0	23.0	67.0	89.0	94.0	32.0	62.0	85.0	40.0	82.0	1072	0.0882765989077	0.0165990963559
CNAG_06757T0	1	4	0	0	4	2	0	10	1	1	18	2	0	199.0	424.0	650.0	149.0	1490.0	1031.0	487.0	435.0	545.0	316.0	493.0	624.0	3694	0.649391072425	0.109089395929
CNAG_06757T0	2	1	0	0	1	2	1	5	0	0	3	0	0	199.0	424.0	650.0	149.0	1490.0	1031.0	487.0	435.0	545.0	316.0	493.0	624.0	3694	0.162347768106	0.00303026099803
CNAG_06757T0	3	5	1	0	3	1	2	5	0	0	14	0	0	199.0	424.0	650.0	149.0	1490.0	1031.0	487.0	435.0	545.0	316.0	493.0	624.0	3694	0.162347768106	0.0659923506238
CNAG_06757T0	4	2	0	0	0	0	1	0	0	0	3	0	1	199.0	424.0	650.0	149.0	1490.0	1031.0	487.0	435.0	545.0	316.0	493.0	624.0	3694	0.0	0.00303026099803
CNAG_06757T0	5	4	0	0	0	2	0	3	0	0	5	0	1	199.0	424.0	650.0	149.0	1490.0	1031.0	487.0	435.0	545.0	316.0	493.0	624.0	3694	0.0584451965182	0.0084173916612
CNAG_06757T0	6	0	0	0	1	2	0	1	0	0	1	0	0	199.0	424.0	650.0	149.0	1490.0	1031.0	487.0	435.0	545.0	316.0	493.0	624.0	3694	0.00649391072425	0.000336695666448
CNAG_06757T0	7	2	0	0	3	0	0	1	0	0	0	0	0	199.0	424.0	650.0	149.0	1490.0	1031.0	487.0	435.0	545.0	316.0	493.0	624.0	3694	0.00649391072425	0.0
CNAG_06757T1	1	9	0	0	2	1	0	9	1	0	1	0	0	199.0	424.0	650.0	149.0	1490.0	1031.0	487.0	435.0	545.0	316.0	493.0	624.0	3694	0.526006768664	0.000336695666448
CNAG_06757T1	2	4	0	0	4	2	0	10	1	1	18	2	0	199.0	424.0	650.0	149.0	1490.0	1031.0	487.0	435.0	545.0	316.0	493.0	624.0	3694	0.649391072425	0.109089395929
CNAG_06757T1	3	1	0	0	1	2	1	5	0	0	3	0	0	199.0	424.0	650.0	149.0	1490.0	1031.0	487.0	435.0	545.0	316.0	493.0	624.0	3694	0.162347768106	0.00303026099803
CNAG_06757T1	4	5	1	0	3	1	2	5	0	0	14	0	0	199.0	424.0	650.0	149.0	1490.0	1031.0	487.0	435.0	545.0	316.0	493.0	624.0	3694	0.162347768106	0.0659923506238
CNAG_06757T1	5	2	0	0	0	0	1	0	0	0	3	0	1	199.0	424.0	650.0	149.0	1490.0	1031.0	487.0	435.0	545.0	316.0	493.0	624.0	3694	0.0	0.00303026099803
CNAG_06757T1	6	4	0	0	0	2	0	3	0	0	5	0	1	199.0	424.0	650.0	149.0	1490.0	1031.0	487.0	435.0	545.0	316.0	493.0	624.0	3694	0.0584451965182	0.0084173916612
CNAG_06757T1	7	0	0	0	1	2	0	1	0	0	1	0	0	199.0	424.0	650.0	149.0	1490.0	1031.0	487.0	435.0	545.0	316.0	493.0	624.0	3694	0.00649391072425	0.000336695666448
CNAG_06757T1	8	2	0	0	3	0	0	1	0	0	0	0	0	199.0	424.0	650.0	149.0	1490.0	1031.0	487.0	435.0	545.0	316.0	493.0	624.0	3694	0.00649391072425	0.0
CNAG_06757T2	1	4	0	0	4	2	0	10	1	1	18	2	0	199.0	424.0	650.0	149.0	1490.0	1031.0	487.0	435.0	545.0	316.0	493.0	624.0	3694	0.649391072425	0.109089395929
